subject_id	predicate_id	object_id	mapping_justification
quantitykind:SphericalIlluminance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ201_001	semapv:ManualMappingCuration
quantitykind:Temperature	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ202_001	semapv:ManualMappingCuration
quantitykind:PlaneAngle	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ205_003	semapv:ManualMappingCuration
quantitykind:Frequency	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ206_003	semapv:ManualMappingCuration
quantitykind:Capacitance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ207_003	semapv:ManualMappingCuration
quantitykind:ElectricPotential	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ210_001	semapv:ManualMappingCuration
quantitykind:Force	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ212_002	semapv:ManualMappingCuration
quantitykind:Mass	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ213_002	semapv:ManualMappingCuration
quantitykind:Power	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ214_001	semapv:ManualMappingCuration
quantitykind:Time	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ217_003	semapv:ManualMappingCuration
quantitykind:Energy	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ218_001	semapv:ManualMappingCuration
quantitykind:LuminousIntensity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ219_002	semapv:ManualMappingCuration
quantitykind:LuminousFlux	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ220_002	semapv:ManualMappingCuration
quantitykind:DoseEquivalent	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ222_002	semapv:ManualMappingCuration
quantitykind:AbsorbedDose	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ224_002	semapv:ManualMappingCuration
quantitykind:MagneticFlux	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ229_002	semapv:ManualMappingCuration
quantitykind:AmountOfSubstance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ231_002	semapv:ManualMappingCuration
quantitykind:LuminousExposure	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ232_002	semapv:ManualMappingCuration
quantitykind:Torque	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ233_002	semapv:ManualMappingCuration
quantitykind:ElectricDipoleMoment	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ236_002	semapv:ManualMappingCuration
quantitykind:SecondMomentOfArea	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ239_003	semapv:ManualMappingCuration
quantitykind:MagneticMoment	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ244_002	semapv:ManualMappingCuration
quantitykind:MomentOfInertia	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ246_003	semapv:ManualMappingCuration
quantitykind:Frequency	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ257_002	semapv:ManualMappingCuration
quantitykind:AngularMomentum	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ263_002	semapv:ManualMappingCuration
quantitykind:Reluctance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ265_002	semapv:ManualMappingCuration
quantitykind:SolidAngle	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ266_002	semapv:ManualMappingCuration
quantitykind:Voltage	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ267_003	semapv:ManualMappingCuration
quantitykind:ElectricCurrent	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ268_003	semapv:ManualMappingCuration
quantitykind:Acceleration	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ271_002	semapv:ManualMappingCuration
quantitykind:ReactivePower	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ272_002	semapv:ManualMappingCuration
quantitykind:CelsiusTemperature	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ273_002	semapv:ManualMappingCuration
quantitykind:ApparentPower	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ274_002	semapv:ManualMappingCuration
quantitykind:ThermodynamicTemperature	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ275_002	semapv:ManualMappingCuration
quantitykind:ActivePower	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ277_002	semapv:ManualMappingCuration
quantitykind:Velocity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ281_003	semapv:ManualMappingCuration
quantitykind:Density	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ282_003	semapv:ManualMappingCuration
quantitykind:DynamicViscosity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ283_002	semapv:ManualMappingCuration
quantitykind:MassFlowRate	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ284_003	semapv:ManualMappingCuration
quantitykind:ElectricFieldStrength	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ285_003	semapv:ManualMappingCuration
quantitykind:Luminance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ286_002	semapv:ManualMappingCuration
quantitykind:MolarMass	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ287_002	semapv:ManualMappingCuration
quantitykind:RadiantExposure	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ294_002	semapv:ManualMappingCuration
quantitykind:Slowing-DownDensity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ296_002	semapv:ManualMappingCuration
quantitykind:PressureRatio	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ314_002	semapv:ManualMappingCuration
quantitykind:ElectricCurrentDensity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ315_002	semapv:ManualMappingCuration
quantitykind:EnergyDensity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ316_002	semapv:ManualMappingCuration
quantitykind:AbsorbedDoseRate	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ317_002	semapv:ManualMappingCuration
quantitykind:Conductivity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ329_003	semapv:ManualMappingCuration
quantitykind:LuminousEfficacy	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ335_002	semapv:ManualMappingCuration
quantitykind:TotalLinearStoppingPower	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ337_002	semapv:ManualMappingCuration
quantitykind:LogarithmicFrequencyInterval	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ338_002	semapv:ManualMappingCuration
quantitykind:MagneticVectorPotential	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ340_002	semapv:ManualMappingCuration
quantitykind:IonicStrength	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ344_003	semapv:ManualMappingCuration
quantitykind:TotalMassStoppingPower	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ348_002	semapv:ManualMappingCuration
quantitykind:MassAttenuationCoefficient	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ349_002	semapv:ManualMappingCuration
quantitykind:MassFraction	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ350_003	semapv:ManualMappingCuration
quantitykind:MechanicalImpedance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ351_002	semapv:ManualMappingCuration
quantitykind:Mobility	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ352_002	semapv:ManualMappingCuration
quantitykind:MolarConductivity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ354_002	semapv:ManualMappingCuration
quantitykind:MolarAttenuationCoefficient	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ356_002	semapv:ManualMappingCuration
quantitykind:MolarVolume	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ357_002	semapv:ManualMappingCuration
quantitykind:SurfaceTension	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ360_002	semapv:ManualMappingCuration
quantitykind:ElectromagneticPermeability	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ362_002	semapv:ManualMappingCuration
quantitykind:Permeability	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ362_002	semapv:ManualMappingCuration
quantitykind:PhotonIntensity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ364_002	semapv:ManualMappingCuration
quantitykind:Resistivity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ369_002	semapv:ManualMappingCuration
quantitykind:LinearExpansionCoefficient	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ373_003	semapv:ManualMappingCuration
quantitykind:Compressibility	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ374_003	semapv:ManualMappingCuration
quantitykind:PressureCoefficient	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ378_002	semapv:ManualMappingCuration
quantitykind:SpectralCrossSection	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ380_002	semapv:ManualMappingCuration
quantitykind:SpectralCrossSection	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ381_002	semapv:ManualMappingCuration
quantitykind:SpecificVolume	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ383_004	semapv:ManualMappingCuration
quantitykind:RadiantIntensity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ385_002	semapv:ManualMappingCuration
quantitykind:ParticleFluence	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ387_002	semapv:ManualMappingCuration
quantitykind:TemperatureRatio	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ399_002	semapv:ManualMappingCuration
quantitykind:VolumeFraction	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ403_003	semapv:ManualMappingCuration
quantitykind:ThermalTransmittance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ405_002	semapv:ManualMappingCuration
quantitykind:ThermalConductivity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ407_002	semapv:ManualMappingCuration
quantitykind:ThermalConductance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ408_002	semapv:ManualMappingCuration
quantitykind:ThermalResistance	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ409_002	semapv:ManualMappingCuration
quantitykind:AngularAcceleration	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ412_002	semapv:ManualMappingCuration
quantitykind:AngularVelocity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ413_002	semapv:ManualMappingCuration
quantitykind:AngularCrossSection	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ414_002	semapv:ManualMappingCuration
quantitykind:ElectricCharge	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ419_002	semapv:ManualMappingCuration
quantitykind:HallCoefficient	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ423_001	semapv:ManualMappingCuration
quantitykind:LorenzCoefficient	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ429_001	semapv:ManualMappingCuration
quantitykind:SeebeckCoefficient	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ430_001	semapv:ManualMappingCuration
quantitykind:Permittivity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ439_003	semapv:ManualMappingCuration
quantitykind:CatalyticActivity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ445_001	semapv:ManualMappingCuration
quantitykind:CrossSection	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ449_001	semapv:ManualMappingCuration
quantitykind:MagneticDipoleMoment	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ451_001	semapv:ManualMappingCuration
quantitykind:RichardsonConstant	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ453_001	semapv:ManualMappingCuration
quantitykind:SoundExposure	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ461_001	semapv:ManualMappingCuration
quantitykind:ThermalResistivity	skos:exactMatch	eclass:IRDI_0173_1_Z4_BAJ465_003	semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
	skos:exactMatch		semapv:ManualMappingCuration
